Company1,Company2,Weight
CON_Co_13,EDU_Co_9,0.0084
CON_Co_13,EDU_Co_10,0.0103
CON_Co_13,EDU_Co_11,0.0124
CON_Co_13,EDU_Co_13,0.0152
CON_Co_13,EDU_Co_15,0.0155
CON_Co_13,EDU_Co_19,0.0202
CON_Co_13,MIN_Co_4,0.0062
CON_Co_13,MIN_Co_5,0.006
CON_Co_13,MIN_Co_8,0.0065
CON_Co_13,MIN_Co_9,0.0091
CON_Co_13,MIN_Co_11,0.0036
CON_Co_13,MIN_Co_13,0.0055
CON_Co_13,MIN_Co_16,0.0074
CON_Co_13,MIN_Co_17,0.0045
CON_Co_13,MIN_Co_18,0.0079
CON_Co_13,MIN_Co_19,0.005
CON_Co_13,MIN_Co_20,0.0045
CON_Co_14,CON_Co_16,0.0664
CON_Co_14,CON_Co_19,0.0624
CON_Co_14,AGR_Co_13,0.0054
CON_Co_14,AGR_Co_20,0.0054
CON_Co_14,TEL_Co_2,0.0448
CON_Co_14,TEL_Co_4,0.0142
CON_Co_14,TEL_Co_5,0.0153
CON_Co_14,TEL_Co_6,0.0148
CON_Co_14,TEL_Co_7,0.0752
CON_Co_14,TEL_Co_8,0.0227
CON_Co_14,TEL_Co_9,0.0077
CON_Co_14,TEL_Co_12,0.025
CON_Co_14,TEL_Co_15,0.0133
CON_Co_14,TEL_Co_17,0.0122
CON_Co_14,TEL_Co_18,0.0224
CON_Co_14,TEL_Co_19,0.093
CON_Co_14,TEL_Co_20,0.0437
CON_Co_14,EDU_Co_1,0.0125
CON_Co_14,EDU_Co_2,0.0074
CON_Co_14,EDU_Co_3,0.0096
CON_Co_14,EDU_Co_7,0.0201
CON_Co_14,EDU_Co_8,0.0099
CON_Co_14,EDU_Co_10,0.0057
CON_Co_14,EDU_Co_11,0.0119
CON_Co_14,EDU_Co_14,0.0326
CON_Co_14,EDU_Co_17,0.0196
CON_Co_14,EDU_Co_18,0.0162
CON_Co_14,EDU_Co_19,0.0037
CON_Co_14,MIN_Co_4,0.004
CON_Co_14,MIN_Co_5,0.0179
CON_Co_14,MIN_Co_14,0.0094
CON_Co_14,MIN_Co_16,0.006
CON_Co_14,MIN_Co_18,0.0031
CON_Co_14,MIN_Co_19,0.0267
CON_Co_15,CON_Co_16,0.0023
CON_Co_15,CON_Co_17,0.0394
CON_Co_15,CON_Co_18,0.011
CON_Co_15,AGR_Co_7,0.0023
CON_Co_15,AGR_Co_10,0.0032
CON_Co_15,AGR_Co_13,0.0025
CON_Co_15,AGR_Co_19,0.0034
CON_Co_15,TEL_Co_1,0.0779
CON_Co_15,TEL_Co_2,0.0322
CON_Co_15,TEL_Co_3,0.0309
CON_Co_15,TEL_Co_4,0.0116
CON_Co_15,TEL_Co_8,0.0023
CON_Co_15,TEL_Co_9,0.0565
CON_Co_15,TEL_Co_10,0.0284
CON_Co_15,TEL_Co_11,0.015
CON_Co_15,TEL_Co_13,0.0654
CON_Co_15,TEL_Co_16,0.0256
CON_Co_15,TEL_Co_17,0.0354
CON_Co_15,TEL_Co_18,0.0212
CON_Co_15,TEL_Co_19,0.0025
CON_Co_15,TEL_Co_20,0.0688
CON_Co_15,EDU_Co_1,0.0123
CON_Co_15,EDU_Co_5,0.0216
CON_Co_15,EDU_Co_8,0.0023
CON_Co_15,EDU_Co_10,0.0089
CON_Co_15,EDU_Co_11,0.0161
CON_Co_15,EDU_Co_12,0.0066
CON_Co_15,EDU_Co_14,0.0201
CON_Co_15,EDU_Co_18,0.018
CON_Co_15,MIN_Co_2,0.0136
CON_Co_15,MIN_Co_3,0.0064
CON_Co_15,MIN_Co_5,0.0025
CON_Co_15,MIN_Co_6,0.0152
CON_Co_15,MIN_Co_13,0.0095
CON_Co_15,MIN_Co_15,0.0032
CON_Co_15,MIN_Co_18,0.0066
CON_Co_16,CON_Co_20,0.1057
CON_Co_16,AGR_Co_5,0.0044
CON_Co_16,AGR_Co_9,0.0037
CON_Co_16,TEL_Co_1,0.0242
CON_Co_16,TEL_Co_2,0.0178
CON_Co_16,TEL_Co_4,0.041
CON_Co_16,TEL_Co_5,0.0066
CON_Co_16,TEL_Co_8,0.0513
CON_Co_16,TEL_Co_11,0.0495
CON_Co_16,TEL_Co_13,0.0066
CON_Co_16,TEL_Co_15,0.0547
CON_Co_16,TEL_Co_20,0.0044
CON_Co_16,EDU_Co_1,0.0251
CON_Co_16,EDU_Co_5,0.009
CON_Co_16,EDU_Co_6,0.0054
CON_Co_16,EDU_Co_9,0.0032
CON_Co_16,EDU_Co_10,0.0032
CON_Co_16,EDU_Co_13,0.011
CON_Co_16,EDU_Co_15,0.0173
CON_Co_16,EDU_Co_17,0.0032
CON_Co_16,EDU_Co_18,0.0059
CON_Co_16,EDU_Co_19,0.0088
CON_Co_16,EDU_Co_20,0.0037
CON_Co_16,MIN_Co_1,0.0117
CON_Co_16,MIN_Co_2,0.0027
CON_Co_16,MIN_Co_6,0.0046
CON_Co_16,MIN_Co_11,0.0198
CON_Co_16,MIN_Co_12,0.0032
CON_Co_16,MIN_Co_15,0.012
CON_Co_16,MIN_Co_16,0.0205
CON_Co_16,MIN_Co_18,0.0063
CON_Co_16,MIN_Co_19,0.009
CON_Co_16,MIN_Co_20,0.0188
CON_Co_17,CON_Co_18,0.0601
CON_Co_17,CON_Co_19,0.0832
CON_Co_17,CON_Co_20,0.0104
CON_Co_17,AGR_Co_2,0.003
CON_Co_17,AGR_Co_11,0.0024
CON_Co_17,AGR_Co_19,0.0028
CON_Co_17,TEL_Co_3,0.0412
CON_Co_17,TEL_Co_4,0.0046
CON_Co_17,TEL_Co_5,0.0043
CON_Co_17,TEL_Co_6,0.0189
CON_Co_17,TEL_Co_8,0.0024
CON_Co_17,TEL_Co_12,0.0135
CON_Co_17,TEL_Co_13,0.0091
CON_Co_17,TEL_Co_14,0.0067
CON_Co_17,TEL_Co_15,0.0157
CON_Co_17,TEL_Co_16,0.017
CON_Co_17,TEL_Co_17,0.0693
CON_Co_17,TEL_Co_18,0.0311
CON_Co_17,TEL_Co_19,0.0359
CON_Co_17,TEL_Co_20,0.0423
CON_Co_17,EDU_Co_1,0.0054
CON_Co_17,EDU_Co_2,0.0035
CON_Co_17,EDU_Co_3,0.0024
CON_Co_17,EDU_Co_5,0.002
CON_Co_17,EDU_Co_6,0.0194
CON_Co_17,EDU_Co_18,0.005
CON_Co_17,EDU_Co_19,0.0022
CON_Co_17,MIN_Co_2,0.0074
CON_Co_17,MIN_Co_7,0.0026
CON_Co_17,MIN_Co_8,0.0126
CON_Co_17,MIN_Co_10,0.0078
CON_Co_17,MIN_Co_16,0.0109
CON_Co_17,MIN_Co_19,0.0022
CON_Co_17,MIN_Co_20,0.0079
CON_Co_18,AGR_Co_1,0.0074
CON_Co_18,AGR_Co_6,0.0053
CON_Co_18,AGR_Co_8,0.0058
CON_Co_18,AGR_Co_14,0.007
CON_Co_18,TEL_Co_1,0.0543
CON_Co_18,TEL_Co_3,0.0115
CON_Co_18,TEL_Co_5,0.1226
CON_Co_18,TEL_Co_6,0.0922
CON_Co_18,TEL_Co_7,0.0193
CON_Co_18,TEL_Co_8,0.0247
CON_Co_18,TEL_Co_9,0.0597
CON_Co_18,TEL_Co_10,0.0045
CON_Co_18,TEL_Co_11,0.028
CON_Co_18,TEL_Co_15,0.0095
CON_Co_18,TEL_Co_16,0.0091
CON_Co_18,TEL_Co_17,0.0342
CON_Co_18,EDU_Co_1,0.0379
CON_Co_18,EDU_Co_2,0.0407
CON_Co_18,EDU_Co_4,0.0132
CON_Co_18,EDU_Co_10,0.023
CON_Co_18,EDU_Co_14,0.0152
CON_Co_18,EDU_Co_16,0.0074
CON_Co_18,EDU_Co_17,0.0066
CON_Co_18,EDU_Co_18,0.0292
CON_Co_18,MIN_Co_1,0.0342
CON_Co_18,MIN_Co_3,0.0148
CON_Co_18,MIN_Co_6,0.0119
CON_Co_18,MIN_Co_10,0.0111
CON_Co_18,MIN_Co_15,0.035
CON_Co_18,MIN_Co_16,0.0062
CON_Co_18,MIN_Co_20,0.0115
CON_Co_19,CON_Co_20,0.0082
CON_Co_19,AGR_Co_2,0.0048
CON_Co_19,AGR_Co_7,0.0051
CON_Co_19,AGR_Co_18,0.0045
CON_Co_19,TEL_Co_2,0.0261
CON_Co_19,TEL_Co_3,0.0068
CON_Co_19,TEL_Co_4,0.0879
CON_Co_19,TEL_Co_6,0.034
CON_Co_19,TEL_Co_7,0.1043
CON_Co_19,TEL_Co_8,0.0496
CON_Co_19,TEL_Co_11,0.0337
CON_Co_19,TEL_Co_16,0.0051
CON_Co_19,TEL_Co_17,0.0082
CON_Co_19,TEL_Co_18,0.0105
CON_Co_19,EDU_Co_5,0.0099
CON_Co_19,EDU_Co_7,0.0292
CON_Co_19,EDU_Co_9,0.0323
CON_Co_19,EDU_Co_16,0.0031
CON_Co_19,EDU_Co_19,0.0079
CON_Co_19,MIN_Co_2,0.0057
CON_Co_19,MIN_Co_6,0.0062
CON_Co_19,MIN_Co_7,0.013
CON_Co_19,MIN_Co_8,0.0074
CON_Co_19,MIN_Co_13,0.0091
CON_Co_19,MIN_Co_16,0.0054
CON_Co_19,MIN_Co_18,0.0142
CON_Co_19,MIN_Co_19,0.0074
CON_Co_19,MIN_Co_20,0.0221
CON_Co_20,AGR_Co_11,0.0044
CON_Co_20,AGR_Co_12,0.0055
CON_Co_20,AGR_Co_20,0.0049
CON_Co_20,TEL_Co_3,0.0695
CON_Co_20,TEL_Co_4,0.0121
CON_Co_20,TEL_Co_6,0.0747
CON_Co_20,TEL_Co_10,0.0601
CON_Co_20,TEL_Co_12,0.0102
CON_Co_20,TEL_Co_13,0.078
CON_Co_20,TEL_Co_14,0.0038
CON_Co_20,TEL_Co_19,0.0821
CON_Co_20,TEL_Co_20,0.031
CON_Co_20,EDU_Co_1,0.022
CON_Co_20,EDU_Co_6,0.0091
CON_Co_20,EDU_Co_12,0.0327
CON_Co_20,EDU_Co_13,0.0113
CON_Co_20,EDU_Co_16,0.0288
CON_Co_20,EDU_Co_18,0.0088
CON_Co_20,EDU_Co_20,0.0318
CON_Co_20,MIN_Co_1,0.0145
CON_Co_20,MIN_Co_3,0.0239
CON_Co_20,MIN_Co_4,0.0104
CON_Co_20,MIN_Co_5,0.0047
CON_Co_20,MIN_Co_7,0.003
CON_Co_20,MIN_Co_8,0.0203
CON_Co_20,MIN_Co_9,0.0148
CON_Co_20,MIN_Co_11,0.0154
CON_Co_20,MIN_Co_14,0.0107
CON_Co_20,MIN_Co_15,0.0093
CON_Co_20,MIN_Co_18,0.0107
CON_Co_20,MIN_Co_19,0.0036
AGR_Co_1,AGR_Co_2,0.0067
AGR_Co_1,AGR_Co_5,0.0037
AGR_Co_1,AGR_Co_6,0.0019
AGR_Co_1,AGR_Co_8,0.0007
AGR_Co_1,AGR_Co_12,0.0227
AGR_Co_1,AGR_Co_13,0.0023
AGR_Co_1,AGR_Co_14,0.0037
AGR_Co_1,AGR_Co_16,0.0182
AGR_Co_1,AGR_Co_18,0.0036
AGR_Co_1,AGR_Co_19,0.0015
AGR_Co_1,AGR_Co_20,0.0079
AGR_Co_1,TEL_Co_1,0.0016
AGR_Co_1,TEL_Co_3,0.0012
AGR_Co_1,TEL_Co_14,0.0008
AGR_Co_1,TEL_Co_17,0.0008
AGR_Co_1,EDU_Co_1,0.0029
AGR_Co_1,EDU_Co_3,0.0109
AGR_Co_1,EDU_Co_4,0.0024
AGR_Co_1,EDU_Co_5,0.021
AGR_Co_1,EDU_Co_6,0.0044
AGR_Co_1,EDU_Co_7,0.0101
AGR_Co_1,EDU_Co_9,0.0094
AGR_Co_1,EDU_Co_10,0.0132
AGR_Co_1,EDU_Co_12,0.0034
AGR_Co_1,EDU_Co_14,0.0107
AGR_Co_1,EDU_Co_15,0.0129
AGR_Co_1,EDU_Co_17,0.0139
AGR_Co_1,MED_Co_3,0.0038
AGR_Co_1,MED_Co_7,0.0039
AGR_Co_1,MED_Co_11,0.0043
AGR_Co_1,MED_Co_12,0.0006
AGR_Co_1,MED_Co_14,0.0025
AGR_Co_1,MED_Co_17,0.0018
AGR_Co_1,MED_Co_19,0.002
AGR_Co_1,MED_Co_20,0.002
AGR_Co_1,MIN_Co_1,0.0202
AGR_Co_1,MIN_Co_2,0.0107
AGR_Co_1,MIN_Co_4,0.0215
AGR_Co_1,MIN_Co_5,0.0402
AGR_Co_1,MIN_Co_6,0.0082
AGR_Co_1,MIN_Co_7,0.0046
AGR_Co_1,MIN_Co_9,0.0402
AGR_Co_1,MIN_Co_10,0.0023
AGR_Co_1,MIN_Co_11,0.0034
AGR_Co_1,MIN_Co_12,0.0314
AGR_Co_1,MIN_Co_13,0.0009
AGR_Co_1,MIN_Co_14,0.0062
AGR_Co_1,MIN_Co_15,0.0047
AGR_Co_1,MIN_Co_16,0.002
AGR_Co_1,MIN_Co_18,0.0018
AGR_Co_1,MIN_Co_19,0.0397
AGR_Co_1,MIN_Co_20,0.0051
AGR_Co_1,GOV_Co_12,0.002
AGR_Co_1,GOV_Co_13,0.0014
AGR_Co_1,GOV_Co_14,0.0015
AGR_Co_1,GOV_Co_18,0.0007
AGR_Co_1,GOV_Co_20,0.0015
AGR_Co_1,WAS_Co_1,0.0008
AGR_Co_1,WAS_Co_3,0.0067
AGR_Co_1,WAS_Co_4,0.0011
AGR_Co_1,WAS_Co_8,0.0041
AGR_Co_1,WAS_Co_10,0.0167
AGR_Co_1,WAS_Co_11,0.004
AGR_Co_1,WAS_Co_13,0.0082
AGR_Co_1,WAS_Co_14,0.0054
AGR_Co_1,WAS_Co_15,0.0101
AGR_Co_1,WAS_Co_17,0.0168
AGR_Co_1,WAS_Co_18,0.0006
AGR_Co_1,WAS_Co_20,0.0013
AGR_Co_2,AGR_Co_3,0.0085
AGR_Co_2,AGR_Co_4,0.0214
AGR_Co_2,AGR_Co_5,0.0084
AGR_Co_2,AGR_Co_6,0.0012
AGR_Co_2,AGR_Co_8,0.0281
AGR_Co_2,AGR_Co_9,0.0028
AGR_Co_2,AGR_Co_10,0.0078
AGR_Co_2,AGR_Co_11,0.0019
AGR_Co_2,AGR_Co_12,0.0298
AGR_Co_2,AGR_Co_13,0.0024
AGR_Co_2,AGR_Co_14,0.0358
AGR_Co_2,AGR_Co_15,0.002
AGR_Co_2,AGR_Co_16,0.018
AGR_Co_2,AGR_Co_17,0.0272
AGR_Co_2,AGR_Co_18,0.0046
AGR_Co_2,AGR_Co_19,0.0179
AGR_Co_2,AGR_Co_20,0.0307
AGR_Co_2,TEL_Co_1,0.0024
AGR_Co_2,TEL_Co_2,0.0034
AGR_Co_2,TEL_Co_9,0.0017
AGR_Co_2,TEL_Co_11,0.0022
AGR_Co_2,TEL_Co_12,0.0012
AGR_Co_2,TEL_Co_15,0.002
AGR_Co_2,TEL_Co_19,0.001
AGR_Co_2,EDU_Co_2,0.0045
AGR_Co_2,EDU_Co_4,0.0015
AGR_Co_2,EDU_Co_7,0.006
AGR_Co_2,EDU_Co_8,0.0115
AGR_Co_2,EDU_Co_10,0.0015
AGR_Co_2,EDU_Co_14,0.0065
AGR_Co_2,EDU_Co_16,0.014
AGR_Co_2,EDU_Co_18,0.0023
AGR_Co_2,EDU_Co_19,0.0051
AGR_Co_2,MED_Co_1,0.0019
AGR_Co_2,MED_Co_2,0.0015
AGR_Co_2,MED_Co_3,0.0022
AGR_Co_2,MED_Co_4,0.0009
AGR_Co_2,MED_Co_7,0.001
AGR_Co_2,MED_Co_11,0.003
AGR_Co_2,MED_Co_13,0.0039
AGR_Co_2,MED_Co_15,0.006
AGR_Co_2,MIN_Co_1,0.0498
AGR_Co_2,MIN_Co_2,0.0078
AGR_Co_2,MIN_Co_4,0.0092
AGR_Co_2,MIN_Co_6,0.0089
AGR_Co_2,MIN_Co_8,0.0204
AGR_Co_2,MIN_Co_10,0.0485
AGR_Co_2,MIN_Co_11,0.0294
AGR_Co_2,MIN_Co_15,0.0596
AGR_Co_2,MIN_Co_16,0.04
AGR_Co_2,MIN_Co_19,0.0408
AGR_Co_2,GOV_Co_1,0.0015
AGR_Co_2,GOV_Co_3,0.0017
AGR_Co_2,GOV_Co_6,0.001
AGR_Co_2,GOV_Co_19,0.0034
AGR_Co_2,GOV_Co_20,0.0028
AGR_Co_2,WAS_Co_2,0.001
AGR_Co_2,WAS_Co_5,0.0163
AGR_Co_2,WAS_Co_7,0.0016
AGR_Co_2,WAS_Co_8,0.0138
AGR_Co_2,WAS_Co_9,0.0032
AGR_Co_2,WAS_Co_10,0.0016
AGR_Co_2,WAS_Co_12,0.0038
AGR_Co_2,WAS_Co_13,0.0113
AGR_Co_2,WAS_Co_14,0.0076
AGR_Co_2,WAS_Co_15,0.0099
AGR_Co_2,WAS_Co_17,0.0133
AGR_Co_3,AGR_Co_4,0.0026
AGR_Co_3,AGR_Co_6,0.0192
AGR_Co_3,AGR_Co_8,0.0268
AGR_Co_3,AGR_Co_11,0.0417
AGR_Co_3,AGR_Co_13,0.0277
AGR_Co_3,AGR_Co_14,0.0024
AGR_Co_3,AGR_Co_15,0.0074
AGR_Co_3,AGR_Co_19,0.0222
AGR_Co_3,AGR_Co_20,0.0016
AGR_Co_3,TEL_Co_4,0.0023
AGR_Co_3,TEL_Co_9,0.0022
AGR_Co_3,TEL_Co_11,0.0018
AGR_Co_3,TEL_Co_13,0.0014
AGR_Co_3,TEL_Co_17,0.0014
AGR_Co_3,EDU_Co_2,0.0153
AGR_Co_3,EDU_Co_5,0.0241
AGR_Co_3,EDU_Co_6,0.0113
AGR_Co_3,EDU_Co_7,0.01
AGR_Co_3,EDU_Co_11,0.0286
AGR_Co_3,EDU_Co_12,0.0011
AGR_Co_3,EDU_Co_17,0.0021
AGR_Co_3,EDU_Co_19,0.0081
AGR_Co_3,EDU_Co_20,0.0034
AGR_Co_3,MED_Co_2,0.0017
AGR_Co_3,MED_Co_3,0.002
AGR_Co_3,MED_Co_4,0.0073
AGR_Co_3,MED_Co_5,0.0057
AGR_Co_3,MED_Co_10,0.0058
AGR_Co_3,MED_Co_12,0.0077
AGR_Co_3,MED_Co_16,0.0034
AGR_Co_3,MED_Co_18,0.0015
AGR_Co_3,MIN_Co_1,0.0027
AGR_Co_3,MIN_Co_4,0.0035
AGR_Co_3,MIN_Co_6,0.0069
AGR_Co_3,MIN_Co_7,0.0143
AGR_Co_3,MIN_Co_8,0.0031
AGR_Co_3,MIN_Co_9,0.0235
AGR_Co_3,MIN_Co_10,0.0056
AGR_Co_3,MIN_Co_14,0.0413
AGR_Co_3,MIN_Co_15,0.0013
AGR_Co_3,MIN_Co_17,0.0616
AGR_Co_3,MIN_Co_20,0.0174
AGR_Co_3,GOV_Co_1,0.0024
AGR_Co_3,GOV_Co_2,0.0025
AGR_Co_3,GOV_Co_8,0.0024
AGR_Co_3,GOV_Co_10,0.0019
AGR_Co_3,GOV_Co_14,0.004
AGR_Co_3,GOV_Co_16,0.0033
AGR_Co_3,GOV_Co_18,0.0013
AGR_Co_3,WAS_Co_1,0.0172
AGR_Co_3,WAS_Co_2,0.0295
AGR_Co_3,WAS_Co_3,0.0356
AGR_Co_3,WAS_Co_4,0.0227
AGR_Co_3,WAS_Co_5,0.0033
AGR_Co_3,WAS_Co_6,0.0069
AGR_Co_3,WAS_Co_7,0.0241
AGR_Co_3,WAS_Co_8,0.036
AGR_Co_3,WAS_Co_9,0.0044
AGR_Co_3,WAS_Co_11,0.0359
AGR_Co_3,WAS_Co_12,0.0326
AGR_Co_3,WAS_Co_14,0.0056
AGR_Co_3,WAS_Co_17,0.0095
AGR_Co_3,WAS_Co_19,0.0011
AGR_Co_3,WAS_Co_20,0.0055
AGR_Co_4,AGR_Co_6,0.0104
AGR_Co_4,AGR_Co_8,0.0164
AGR_Co_4,AGR_Co_9,0.006
AGR_Co_4,AGR_Co_10,0.0222
AGR_Co_4,AGR_Co_11,0.0046
AGR_Co_4,AGR_Co_12,0.0043
AGR_Co_4,AGR_Co_13,0.0051
AGR_Co_4,AGR_Co_16,0.0289
AGR_Co_4,AGR_Co_17,0.0156
AGR_Co_4,AGR_Co_20,0.0177
AGR_Co_4,TEL_Co_9,0.0013
AGR_Co_4,TEL_Co_10,0.0015
AGR_Co_4,TEL_Co_11,0.0013
AGR_Co_4,TEL_Co_16,0.0018
AGR_Co_4,TEL_Co_20,0.0028
AGR_Co_4,EDU_Co_5,0.028
AGR_Co_4,EDU_Co_8,0.0344
AGR_Co_4,EDU_Co_9,0.0186
AGR_Co_4,EDU_Co_10,0.0264
AGR_Co_4,EDU_Co_12,0.0238
AGR_Co_4,EDU_Co_14,0.0204
AGR_Co_4,EDU_Co_15,0.013
AGR_Co_4,EDU_Co_18,0.0306
AGR_Co_4,EDU_Co_19,0.0239
AGR_Co_4,MED_Co_2,0.0015
AGR_Co_4,MED_Co_6,0.0029
AGR_Co_4,MED_Co_8,0.0038
AGR_Co_4,MED_Co_11,0.0019
AGR_Co_4,MED_Co_13,0.0016
AGR_Co_4,MED_Co_14,0.001
AGR_Co_4,MED_Co_18,0.0033
AGR_Co_4,MIN_Co_1,0.0334
AGR_Co_4,MIN_Co_3,0.0043
AGR_Co_4,MIN_Co_5,0.0462
AGR_Co_4,MIN_Co_6,0.0322
AGR_Co_4,MIN_Co_7,0.0073
AGR_Co_4,MIN_Co_8,0.0348
AGR_Co_4,MIN_Co_10,0.0009
AGR_Co_4,MIN_Co_11,0.0352
AGR_Co_4,MIN_Co_12,0.0011
AGR_Co_4,MIN_Co_13,0.0029
AGR_Co_4,MIN_Co_14,0.0019
AGR_Co_4,MIN_Co_15,0.0047
AGR_Co_4,MIN_Co_16,0.0046
AGR_Co_4,MIN_Co_17,0.0168
AGR_Co_4,GOV_Co_4,0.0009
AGR_Co_4,GOV_Co_5,0.0016
AGR_Co_4,GOV_Co_7,0.0015
AGR_Co_4,GOV_Co_13,0.0014
AGR_Co_4,GOV_Co_14,0.0011
AGR_Co_4,GOV_Co_17,0.0009
AGR_Co_4,GOV_Co_18,0.0019
AGR_Co_4,GOV_Co_19,0.0015
AGR_Co_4,GOV_Co_20,0.0009
AGR_Co_4,WAS_Co_1,0.0019
AGR_Co_4,WAS_Co_8,0.0011
AGR_Co_4,WAS_Co_9,0.0142
AGR_Co_4,WAS_Co_10,0.0034
AGR_Co_4,WAS_Co_12,0.0102
AGR_Co_4,WAS_Co_13,0.0036
AGR_Co_4,WAS_Co_14,0.0111
AGR_Co_4,WAS_Co_15,0.0207
AGR_Co_4,WAS_Co_18,0.0019
AGR_Co_4,WAS_Co_19,0.0147
AGR_Co_4,WAS_Co_20,0.0018
AGR_Co_5,AGR_Co_6,0.0062
AGR_Co_5,AGR_Co_7,0.0047
AGR_Co_5,AGR_Co_8,0.001
AGR_Co_5,AGR_Co_9,0.0088
AGR_Co_5,AGR_Co_11,0.0084
AGR_Co_5,AGR_Co_12,0.001
AGR_Co_5,AGR_Co_13,0.0015
AGR_Co_5,AGR_Co_14,0.0014
AGR_Co_5,AGR_Co_16,0.0141
AGR_Co_5,AGR_Co_18,0.0144
AGR_Co_5,TEL_Co_2,0.0012
AGR_Co_5,TEL_Co_3,0.0007
AGR_Co_5,TEL_Co_4,0.0009
AGR_Co_5,TEL_Co_13,0.002
AGR_Co_5,TEL_Co_18,0.0014
AGR_Co_5,TEL_Co_19,0.0016
AGR_Co_5,TEL_Co_20,0.0011
AGR_Co_5,EDU_Co_2,0.0008
AGR_Co_5,EDU_Co_4,0.0025
AGR_Co_5,EDU_Co_5,0.0095
AGR_Co_5,EDU_Co_6,0.0047
AGR_Co_5,EDU_Co_7,0.0014
AGR_Co_5,EDU_Co_11,0.0163
AGR_Co_5,EDU_Co_12,0.0185
AGR_Co_5,EDU_Co_13,0.009
AGR_Co_5,EDU_Co_14,0.0009
AGR_Co_5,EDU_Co_16,0.0072
AGR_Co_5,EDU_Co_19,0.0092
AGR_Co_5,EDU_Co_20,0.017
AGR_Co_5,MED_Co_1,0.0042
AGR_Co_5,MED_Co_3,0.0009
AGR_Co_5,MED_Co_10,0.0007
AGR_Co_5,MED_Co_13,0.0033
AGR_Co_5,MED_Co_14,0.002
AGR_Co_5,MED_Co_19,0.0017
AGR_Co_5,MIN_Co_1,0.0065
AGR_Co_5,MIN_Co_3,0.0206
AGR_Co_5,MIN_Co_4,0.0315
AGR_Co_5,MIN_Co_5,0.0179
AGR_Co_5,MIN_Co_6,0.0365
AGR_Co_5,MIN_Co_7,0.0014
AGR_Co_5,MIN_Co_8,0.0042
AGR_Co_5,MIN_Co_9,0.0383
AGR_Co_5,MIN_Co_11,0.0008
AGR_Co_5,MIN_Co_12,0.0384
AGR_Co_5,MIN_Co_13,0.0081
AGR_Co_5,MIN_Co_14,0.0104
AGR_Co_5,MIN_Co_15,0.0237
AGR_Co_5,MIN_Co_16,0.0013
AGR_Co_5,MIN_Co_17,0.0029
AGR_Co_5,MIN_Co_18,0.0043
AGR_Co_5,MIN_Co_19,0.0162
AGR_Co_5,MIN_Co_20,0.0007
AGR_Co_5,GOV_Co_2,0.0021
AGR_Co_5,GOV_Co_3,0.0007
AGR_Co_5,GOV_Co_6,0.0007
AGR_Co_5,GOV_Co_20,0.0014
AGR_Co_5,WAS_Co_1,0.0071
AGR_Co_5,WAS_Co_2,0.0027
AGR_Co_5,WAS_Co_3,0.0167
AGR_Co_5,WAS_Co_4,0.011
AGR_Co_5,WAS_Co_5,0.0038
AGR_Co_5,WAS_Co_6,0.0006
AGR_Co_5,WAS_Co_7,0.0014
AGR_Co_5,WAS_Co_8,0.016
AGR_Co_5,WAS_Co_9,0.0117
AGR_Co_5,WAS_Co_10,0.0179
AGR_Co_5,WAS_Co_11,0.0017
AGR_Co_5,WAS_Co_12,0.0033
AGR_Co_5,WAS_Co_16,0.0075
AGR_Co_5,WAS_Co_17,0.0018
AGR_Co_5,WAS_Co_18,0.0025
AGR_Co_6,AGR_Co_9,0.0015
AGR_Co_6,AGR_Co_11,0.0078
AGR_Co_6,AGR_Co_13,0.0118
AGR_Co_6,AGR_Co_16,0.006
AGR_Co_6,AGR_Co_18,0.0066
AGR_Co_6,TEL_Co_7,0.0042
AGR_Co_6,TEL_Co_12,0.0039
AGR_Co_6,TEL_Co_14,0.0017
AGR_Co_6,TEL_Co_18,0.0017
AGR_Co_6,TEL_Co_20,0.0025
AGR_Co_6,EDU_Co_4,0.0039
AGR_Co_6,EDU_Co_7,0.0174
AGR_Co_6,EDU_Co_8,0.0015
AGR_Co_6,EDU_Co_11,0.016
AGR_Co_6,EDU_Co_12,0.0017
AGR_Co_6,EDU_Co_15,0.0027
AGR_Co_6,EDU_Co_16,0.0056
AGR_Co_6,EDU_Co_17,0.0197
AGR_Co_6,EDU_Co_18,0.0196
AGR_Co_6,EDU_Co_19,0.0192
AGR_Co_6,EDU_Co_20,0.0074
AGR_Co_6,MED_Co_4,0.0018
AGR_Co_6,MED_Co_6,0.0022
AGR_Co_6,MED_Co_9,0.0055
AGR_Co_6,MED_Co_14,0.002
AGR_Co_6,MED_Co_16,0.0083
AGR_Co_6,MED_Co_18,0.0014
AGR_Co_6,MED_Co_19,0.0095
AGR_Co_6,MIN_Co_1,0.0245
AGR_Co_6,MIN_Co_3,0.0434
AGR_Co_6,MIN_Co_5,0.0037
AGR_Co_6,MIN_Co_8,0.0144
AGR_Co_6,MIN_Co_11,0.002
AGR_Co_6,MIN_Co_12,0.0399
AGR_Co_6,MIN_Co_13,0.0333
AGR_Co_6,MIN_Co_14,0.0516
AGR_Co_6,MIN_Co_15,0.0779
AGR_Co_6,MIN_Co_16,0.0422
AGR_Co_6,MIN_Co_18,0.0837
AGR_Co_6,MIN_Co_19,0.0023
AGR_Co_6,MIN_Co_20,0.0031
AGR_Co_6,GOV_Co_1,0.005
AGR_Co_6,GOV_Co_3,0.0043
